Year,Grid,Week,Date,Day 1,Day 2,Spp,Tag #,Status,Ear,Fate,Sex
1998,Green Experimental,370,13-14 August,G10,G11,PL,D2477,P,1,1,1
1998,Green Experimental,370,13-14 August,G8,F7,PL,D1910,P,2,1,1
1998,Green Experimental,370,13-14 August,G6,H6,PL,D1849,P,1,1,1
1998,Green Experimental,370,13-14 August,G6,G6,PL,D1827,P,1,1,1
1998,Green Experimental,370,13-14 August,G4,F2,PL,D2492,P,1,1,1
1998,Green Experimental,370,13-14 August,G3,H4,PL,D2485,P,1,1,2
1998,Green Experimental,370,13-14 August,G2,F1,PL,D1804,P,1,1,2
1998,Green Experimental,370,13-14 August,K1,K1,PL,D2449,P,1,1,2
1998,Green Experimental,370,13-14 August,K2,K4,PL,D1917,P,1,1,1
1998,Green Experimental,370,13-14 August,K3,J3,PL,D2267,P,1,1,1
1998,Green Experimental,370,13-14 August,K4,K4,PL,D2402,P,1,1,2
1998,Green Experimental,370,13-14 August,K4,K3,PL,D1918,P,1,1,2
1998,Green Experimental,370,13-14 August,K5,K7,PL,D1886,P,1,1,1
1998,Green Experimental,370,13-14 August,K7,K5,PL,D2411,P,1,1,2
1998,Green Experimental,370,13-14 August,K8,,PL,,RT,,1,1
1998,Green Experimental,370,13-14 August,J10,J10,PL,D2447,P,1,1,1
1998,Green Experimental,370,13-14 August,J10,I10,PL,D2275,P,1,1,1
1998,Green Experimental,370,13-14 August,J8,,PL,D1892,P,1,1,2
1998,Green Experimental,370,13-14 August,B2,C3,PL,D1859,P,1,1,1
1998,Green Experimental,370,13-14 August,B5,B4,PL,D1885,P,1,1,2
1998,Green Experimental,370,13-14 August,B7,B7,PL,D1908,P,1,1,1
1998,Green Experimental,370,13-14 August,B10,A9,PL,D1861,P,1,1,1
1998,Green Experimental,370,13-14 August,B11,,PL,D1891,P,2,1,2
1998,Green Experimental,370,13-14 August,F11,,PL,D1916,P,2,1,1
1998,Green Experimental,370,13-14 August,F10,F11,PL,D2493,P,1,1,2
1998,Green Experimental,370,13-14 August,F2,,PL,D1805,P,2,1,1
1998,Green Experimental,370,13-14 August,I1,,PL,,P,1,1,
1998,Green Experimental,370,13-14 August,I2,H11,PL,D1911,P,1,1,1
1998,Green Experimental,370,13-14 August,I11,I11,PL,D1914,P,1,1,1
1998,Green Experimental,370,13-14 August,,G5,PL,D2479,P,1,1,2
1998,Green Experimental,370,13-14 August,,J1,PL,D2405,P,1,1,2
1998,Green Experimental,370,13-14 August,,B3,PL,D1906,P,1,1,1
1998,Green Experimental,370,13-14 August,,B5,PL,,N,,2,1
1998,Green Experimental,370,13-14 August,,B8,PL,D1876,P,1,1,2
1998,Green Experimental,370,13-14 August,,I1,PL,,P,1,1,
1998,Green Experimental,370,13-14 August,,D10,PL,,N,,2,1
1998,Green Experimental,370,13-14 August,,H11,PL,,N,,2,1
1998,Green Experimental,370,13-14 August,,K1,PL,D2467,P,1,1,1
1998,Green Experimental,370,13-14 August,,A6,PL,D1801,P,1,1,2
1998,Green Experimental,370,13-14 August,,A8,PL,,N,,2,1
1998,Green Experimental,370,13-14 August,,A11,PL,,P,1,1,
1998,Green Experimental,370,13-14 August,,E1,PL,,P,2,1,
1998,Green Experimental,370,13-14 August,,K6,PL,D2272,P,1,1,2
1998,Green Experimental,370,13-14 August,,K7,PL,,RT,,1,1
1998,Green Experimental,370,13-14 August,,I11,PL,D2487,P,1,1,2
1998,Green Experimental,371,20-21 August,A1,A1 ,PL,D1853,P,1,1,1
1998,Green Experimental,371,20-21 August,A2,,PL,D1859,P,1,1,1
1998,Green Experimental,371,20-21 August,A3,A4,PL,D2401,P,1,1,2
1998,Green Experimental,371,20-21 August,A5,A6,PL,D1801,P,1,1,2
1998,Green Experimental,371,20-21 August,A6,A2,PL,D1906,P,1,1,1
1998,Green Experimental,371,20-21 August,A6,B5,PL,D1924,P,1,1,1
1998,Green Experimental,371,20-21 August,A7,A7,PL,D1907,P,1,1,2
1998,Green Experimental,371,20-21 August,A8,A8,PL,D1876,P,1,1,2
1998,Green Experimental,371,20-21 August,A8,,PL,,N,,2,1
1998,Green Experimental,371,20-21 August,A10,A9,PL,D1861,P,1,1,1
1998,Green Experimental,371,20-21 August,E11,E10,PL,D2448,P,1,1,2
1998,Green Experimental,371,20-21 August,E4,D6,PL,D2456,P,1,1,1
1998,Green Experimental,371,20-21 August,B1,B1 ,PL,D1919,P,1,1,1
1998,Green Experimental,371,20-21 August,B9,A10,PL,D2482,P,1,1,1
1998,Green Experimental,371,20-21 August,B10,A10,PL,D2483,P,1,1,2
1998,Green Experimental,371,20-21 August,B11,B11,PL,D1891,P,2,1,2
1998,Green Experimental,371,20-21 August,F11,E11,PL,D2457,P,1,1,1
1998,Green Experimental,371,20-21 August,F10,F10,PL,D1908,P,1,1,1
1998,Green Experimental,371,20-21 August,F7,F6,PL,D1910,P,2,1,1
1998,Green Experimental,371,20-21 August,F6,,PL,D1849,P,1,1,1
1998,Green Experimental,371,20-21 August,F4,G3,PL,D2485,P,1,1,2
1998,Green Experimental,371,20-21 August,F2,H4,PL,D2492,P,1,1,1
1998,Green Experimental,371,20-21 August,F1,,PL,D1890,P,1,1,2
1998,Green Experimental,371,20-21 August,I1,J1,PL,D2405,P,1,1,2
1998,Green Experimental,371,20-21 August,I4,I2,PL,D1912,P,1,1,2
1998,Green Experimental,371,20-21 August,I5,I4,PL,D2461,P,1,1,1
1998,Green Experimental,371,20-21 August,C1,C1,PL,D1877,P,1,1,2
1998,Green Experimental,371,20-21 August,C1,,PL,,RT,,,1
1998,Green Experimental,371,20-21 August,C7,D7,PL,D1884,P,1,1,2
1998,Green Experimental,371,20-21 August,C8,C7,PL,D2459,P,1,1,1
1998,Green Experimental,371,20-21 August,C9,D11,PL,D2481,P,1,1,1
1998,Green Experimental,371,20-21 August,C11,,PL,,N,,2,1
1998,Green Experimental,371,20-21 August,G11,H10,PL,D2493,P,1,1,2
1998,Green Experimental,371,20-21 August,G11,,PL,,P,1,1,
1998,Green Experimental,371,20-21 August,G10,G11,PL,D2477,P,1,1,1
1998,Green Experimental,371,20-21 August,G8,I8,PL,D1825,P,1,1,1
1998,Green Experimental,371,20-21 August,G6,H6,PL,D1827,P,1,1,1
1998,Green Experimental,371,20-21 August,G5,G5,PL,D2479,P,1,1,2
1998,Green Experimental,371,20-21 August,G2,G2,PL,D1911,P,1,1,1
1998,Green Experimental,371,20-21 August,G1 ,J1,PL,D2463,P,1,1,1
1998,Green Experimental,371,20-21 August,J4,K4,PL,D2402,P,1,1,2
1998,Green Experimental,371,20-21 August,J5,I5,PL,D2488,P,1,1,2
1998,Green Experimental,371,20-21 August,D1,E1,PL,D1804,P,1,1,2
1998,Green Experimental,371,20-21 August,D3,D4,PL,D1808,P,1,1,1
1998,Green Experimental,371,20-21 August,D4,D5,PL,D1816,P,1,1,2
1998,Green Experimental,371,20-21 August,D5,D6,PL,D1883,P,1,1,2
1998,Green Experimental,371,20-21 August,D8,E7,PL,C3769,P,1,1,1
1998,Green Experimental,371,20-21 August,D10,D10,PL,D1806,P,1,1,1
1998,Green Experimental,371,20-21 August,D11,C10,PL,D1898,P,1,1,1
1998,Green Experimental,371,20-21 August,H11,H11,PL,D1916,P,2,1,1
1998,Green Experimental,371,20-21 August,H11,,PL,,N,,2,1
1998,Green Experimental,371,20-21 August,H8,H8,PL,D2275,P,1,1,1
1998,Green Experimental,371,20-21 August,K1,K2,PL,D1917,P,1,1,1
1998,Green Experimental,371,20-21 August,K1,K1,PL,D2467,P,1,1,1
1998,Green Experimental,371,20-21 August,K2,I1,PL,D1915,P,1,1,1
1998,Green Experimental,371,20-21 August,K2,K1,PL,D2449,P,1,1,2
1998,Green Experimental,371,20-21 August,K3,K4,PL,D2267,P,1,1,1
1998,Green Experimental,371,20-21 August,K4,K3,PL,D1918,P,1,1,2
1998,Green Experimental,371,20-21 August,K7,K5,PL,D1886,P,1,1,1
1998,Green Experimental,371,20-21 August,K10,,PL,,N,,2,1
1998,Green Experimental,371,20-21 August,K11,I10,PL,D2447,P,1,1,1
1998,Green Experimental,371,20-21 August,K11,K11,PL,D1909,P,1,1,1
1998,Green Experimental,371,20-21 August,I11,I11,PL,D1914,P,1,1,1
1998,Green Experimental,371,20-21 August,J8,K8,PL,D2486,P,1,3,1
1998,Green Experimental,371,20-21 August,,C11,PL,,N,,2,1
1998,Green Experimental,371,20-21 August,,G11,PL,D2409,P,1,1,2
1998,Green Experimental,371,20-21 August,,G6,PL,,P,1,1,
1998,Green Experimental,371,20-21 August,,A1,PL,D1925,P,1,1,2
1998,Green Experimental,371,20-21 August,,A6,PL,,N,,2,1
1998,Green Experimental,371,20-21 August,,A11,PL,D1922,P,1,1,1
1998,Green Experimental,371,20-21 August,,B2,PL,,P,1,1,
1998,Green Experimental,371,20-21 August,,B4,PL,,N,,2,1
1998,Green Experimental,371,20-21 August,,B6,PL,,N,,2,1
1998,Green Experimental,371,20-21 August,,B9,PL,D1888,P,1,1,2
1998,Green Experimental,371,20-21 August,,F2,PL,,RT,,1,1
1998,Green Experimental,371,20-21 August,,J8,PL,D1892,P,1,1,2
1998,Green Experimental,371,20-21 August,,J10,PL,D2487,P,1,1,2
1998,Green Experimental,371,20-21 August,,H11,PL,,N,,2,1
1998,Green Experimental,371,20-21 August,,H7,PL,D2480,P,1,1,2
1998,Green Experimental,371,20-21 August,,H3,PL,D2495,P,1,1,1
1998,Green Experimental,371,20-21 August,,K9,PL,,N,,2,2
1998,Green Experimental,371,20-21 August,,K10,PL,,RT,,1,1
1998,Green Experimental,371,20-21 August,,K10,PL,,N,,2,1
1998,Green Experimental,372,27-28 August,A4,A3,PL,D2401,P,1,1,2
1998,Green Experimental,372,27-28 August,A5,A6,PL,D1801,P,1,1,2
1998,Green Experimental,372,27-28 August,A6,B6,PL,D1924,P,1,1,1
1998,Green Experimental,372,27-28 August,A6,B4,PL,D1906,P,1,1,1
1998,Green Experimental,372,27-28 August,A9,A9,PL,D1888,P,1,1,2
1998,Green Experimental,372,27-28 August,A9,B9,PL,D2483,P,1,1,2
1998,Green Experimental,372,27-28 August,A10,A9,PL,D1861,P,1,1,1
1998,Green Experimental,372,27-28 August,A11,A10,PL,D1922,P,1,1,1
1998,Green Experimental,372,27-28 August,D9,D9,PL,D1898,P,1,1,1
1998,Green Experimental,372,27-28 August,D6,E4,PL,D1816,P,1,1,2
1998,Green Experimental,372,27-28 August,D2,,PL,,RT,,1,1
1998,Green Experimental,372,27-28 August,G4,,PL,D2485,P,1,1,2
1998,Green Experimental,372,27-28 August,G5,G6,PL,D1849,P,1,1,1
1998,Green Experimental,372,27-28 August,G10,E9,PL,D1908,P,1,1,1
1998,Green Experimental,372,27-28 August,G11,F10,PL,D2493,P,1,1,2
1998,Green Experimental,372,27-28 August,B1,C1,PL,D1877,P,1,1,2
1998,Green Experimental,372,27-28 August,B4,B3,PL,D1859,P,1,1,1
1998,Green Experimental,372,27-28 August,B8,B8,PL,D1876,P,1,1,2
1998,Green Experimental,372,27-28 August,B11,,PL,D1891,P,2,1,2
1998,Green Experimental,372,27-28 August,E11,F11,PL,D2457,P,1,1,1
1998,Green Experimental,372,27-28 August,E7,E7,PL,D1910,P,1,1,1
1998,Green Experimental,372,27-28 August,E5,D5,PL,D2456,P,1,1,1
1998,Green Experimental,372,27-28 August,E4,,PL,,N,,2,2
1998,Green Experimental,372,27-28 August,E1 ,G3,PL,D1804,P,1,1,2
1998,Green Experimental,372,27-28 August,E1,,PL,,RT,,1,1
1998,Green Experimental,372,27-28 August,H2,H2,PL,D1912,P,1,1,2
1998,Green Experimental,372,27-28 August,H4,F2,PL,D2492,P,1,1,1
1998,Green Experimental,372,27-28 August,H5,H5,PL,D1827,P,1,1,2
1998,Green Experimental,372,27-28 August,H8,G5,PL,D2479,P,1,1,2
1998,Green Experimental,372,27-28 August,H11,H10,PL,D2409,P,1,1,2
1998,Green Experimental,372,27-28 August,H11,,PL,,N,,2,1
1998,Green Experimental,372,27-28 August,J8,J8,PL,D2447,P,1,1,1
1998,Green Experimental,372,27-28 August,C2,B1 ,PL,D1919,P,1,1,1
1998,Green Experimental,372,27-28 August,C5,,PL,D1883,P,1,1,2
1998,Green Experimental,372,27-28 August,C7,D7,PL,D1884,P,1,1,2
1998,Green Experimental,372,27-28 August,C8,E8,PL,D2459,P,1,1,1
1998,Green Experimental,372,27-28 August,C10,C8,PL,D1806,P,1,1,1
1998,Green Experimental,372,27-28 August,F11,,PL,D2477,P,1,1,1
1998,Green Experimental,372,27-28 August,F10,G10,PL,D2448,P,1,1,2
1998,Green Experimental,372,27-28 August,F7,H8,PL,D2480,P,1,1,2
1998,Green Experimental,372,27-28 August,F1,F1,PL,D1890,P,1,1,2
1998,Green Experimental,372,27-28 August,I1,,PL,D1911,P,1,1,1
1998,Green Experimental,372,27-28 August,I4,I4,PL,D2495,P,1,1,1
1998,Green Experimental,372,27-28 August,I5,J5,PL,D2488,P,1,1,2
1998,Green Experimental,372,27-28 August,I10,J10,PL,D2275,P,1,1,1
1998,Green Experimental,372,27-28 August,K11,K10,PL,D1909,P,1,1,1
1998,Green Experimental,372,27-28 August,K11,,PL,,RT,,1,1
1998,Green Experimental,372,27-28 August,K10,,PL,,N,,2,1
1998,Green Experimental,372,27-28 August,K9,,PL,D1892,P,1,1,2
1998,Green Experimental,372,27-28 August,K8,I8,PL,D1825,P,1,1,1
1998,Green Experimental,372,27-28 August,K7,K7,PL,D2461,P,1,1,1
1998,Green Experimental,372,27-28 August,K4,K4,PL,D1918,P,1,1,2
1998,Green Experimental,372,27-28 August,K2,K2,PL,D1917,P,1,1,1
1998,Green Experimental,372,27-28 August,K1,K1 ,PL,D2449,P,1,1,2
1998,Green Experimental,372,27-28 August,J2,J2,PL,D1915,P,1,1,1
1998,Green Experimental,372,27-28 August,J3,J4,PL,D2402,P,1,1,2
1998,Green Experimental,372,27-28 August,J4,K3,PL,D2267,P,1,1,1
1998,Green Experimental,372,27-28 August,,A1,PL,D1925,P,1,1,2
1998,Green Experimental,372,27-28 August,,A6,PL,D1907,P,1,1,2
1998,Green Experimental,372,27-28 August,,A8,PL,,N,,2,1
1998,Green Experimental,372,27-28 August,,D2,PL,,RT,,1,1
1998,Green Experimental,372,27-28 August,,G2,PL,,P,1,1,
1998,Green Experimental,372,27-28 August,,G11,PL,,P,1,1,
1998,Green Experimental,372,27-28 August,,B2,PL,D1853,P,1,1,1
1998,Green Experimental,372,27-28 August,,E1,PL,,RT,,1,1
1998,Green Experimental,372,27-28 August,,H1,PL,D2463,P,1,1,1
1998,Green Experimental,372,27-28 August,,H11,PL,D1916,P,2,1,1
1998,Green Experimental,372,27-28 August,,C2,PL,,N,,2,1
1998,Green Experimental,372,27-28 August,,C11,PL,,N,,2,1
1998,Green Experimental,372,27-28 August,,I1,PL,,RT,,1,1
1998,Green Experimental,372,27-28 August,,I11,PL,,N,,2,1
1998,Green Experimental,372,27-28 August,,K11,PL,,RT,,1,1
1998,Green Experimental,372,27-28 August,,K11,PL,,N,,2,1
1998,Green Experimental,372,27-28 August,,K10,PL,,N,,2,1
1998,Green Experimental,373,3-4 Sept,B1,B2,PL,D1853,P,1,1,1
1998,Green Experimental,373,3-4 Sept,B2,B2,PL,D1919,P,1,1,1
1998,Green Experimental,373,3-4 Sept,B6,B4,PL,D1859,P,1,1,1
1998,Green Experimental,373,3-4 Sept,B10,B9,PL,D1861,P,1,1,1
1998,Green Experimental,373,3-4 Sept,D10,C9,PL,D1806,P,1,1,1
1998,Green Experimental,373,3-4 Sept,D10,D10,PL,D1904,N,1,2,2
1998,Green Experimental,373,3-4 Sept,D9,C10,PL,D1898,P,1,1,1
1998,Green Experimental,373,3-4 Sept,D6,D5,PL,D1816,P,1,1,2
1998,Green Experimental,373,3-4 Sept,D2,D3,PL,D1880,RT,2,1,1
1998,Green Experimental,373,3-4 Sept,D1,D1 ,PL,D1879,RT,2,1,1
1998,Green Experimental,373,3-4 Sept,F2,,PL,D2485,P,1,1,2
1998,Green Experimental,373,3-4 Sept,F5,G6,PL,D1849,P,1,1,1
1998,Green Experimental,373,3-4 Sept,F10,G10,PL,D2448,P,1,1,2
1998,Green Experimental,373,3-4 Sept,F11,G9,PL,D1908,P,1,1,1
1998,Green Experimental,373,3-4 Sept,H10,I10,PL,D2409,P,1,1,2
1998,Green Experimental,373,3-4 Sept,H5,H6,PL,D1827,P,1,1,2
1998,Green Experimental,373,3-4 Sept,H4,I5,PL,D2490,N,1,2,1
1998,Green Experimental,373,3-4 Sept,H3,H4/G4,PL,D2492,P,1,1,1
1998,Green Experimental,373,3-4 Sept,H1,H2,PL,D1912,P,1,1,2
1998,Green Experimental,373,3-4 Sept,J1,J1,PL,D2463,P,1,1,1
1998,Green Experimental,373,3-4 Sept,J2,J3,PL,D1915,P,1,1,1
1998,Green Experimental,373,3-4 Sept,J8,I6,PL,D2488,P,1,1,2
1998,Green Experimental,373,3-4 Sept,J11,,PL,D2487,P,1,1,2
1998,Green Experimental,373,3-4 Sept,K10,,PL,D2500,RT,2,1,1
1998,Green Experimental,373,3-4 Sept,K7,,PL,D2447,P,1,1,1
1998,Green Experimental,373,3-4 Sept,K4,J5,PL,D2402,P,1,1,2
1998,Green Experimental,373,3-4 Sept,K2,K1,PL,D1917,P,1,1,1
1998,Green Experimental,373,3-4 Sept,A4,B5,PL,D1906,P,1,1,1
1998,Green Experimental,373,3-4 Sept,A6,A6,PL,D1801,P,1,1,2
1998,Green Experimental,373,3-4 Sept,A8,A8,PL,D1876,P,1,1,2
1998,Green Experimental,373,3-4 Sept,A9,A10,PL,D2483,P,1,1,2
1998,Green Experimental,373,3-4 Sept,A11,A11,PL,D1922,P,1,1,1
1998,Green Experimental,373,3-4 Sept,C8,D8,PL,D1884,P,1,1,2
1998,Green Experimental,373,3-4 Sept,C7,,PL,D1903,N,1,2,2
1998,Green Experimental,373,3-4 Sept,C1,C1,PL,D1877,P,1,1,2
1998,Green Experimental,373,3-4 Sept,E1,E1,PL,D1804,P,1,1,2
1998,Green Experimental,373,3-4 Sept,E4,E5,PL,D2456,P,1,1,1
1998,Green Experimental,373,3-4 Sept,E6,D6,PL,D1883,P,1,1,2
1998,Green Experimental,373,3-4 Sept,E7,H8,PL,D1910,P,2,1,1
1998,Green Experimental,373,3-4 Sept,E8,C7,PL,D2459,P,1,1,1
1998,Green Experimental,373,3-4 Sept,G11,E9,PL,D2493,P,1,1,2
1998,Green Experimental,373,3-4 Sept,G10,G11,PL,D2477,P,1,1,1
1998,Green Experimental,373,3-4 Sept,G6,G7,PL,D1825,P,1,1,1
1998,Green Experimental,373,3-4 Sept,G5,G6,PL,D2479,P,1,1,2
1998,Green Experimental,373,3-4 Sept,G2,H1,PL,D2495,P,1,1,1
1998,Green Experimental,373,3-4 Sept,G1,F1,PL,D1890,P,1,1,2
1998,Green Experimental,373,3-4 Sept,I2,I1,PL,D1905,RT,2,1,1
1998,Green Experimental,373,3-4 Sept,I5,I4,PL,D2461,P,1,1,1
1998,Green Experimental,373,3-4 Sept,I11,I11,PL,D1902,RT,2,1,1
1998,Green Experimental,373,3-4 Sept,I11,H11,PL,D1901,N,1,2,1
1998,Green Experimental,373,3-4 Sept,K5,K6,PL,D1886,P,1,1,1
1998,Green Experimental,373,3-4 Sept,K3,K4,PL,D2267,P,1,1,1
1998,Green Experimental,373,3-4 Sept,K1,,PL,D2449,P,1,1,2
1998,Green Experimental,373,3-4 Sept,,B4,PL,D1928,N,1,2,2
1998,Green Experimental,373,3-4 Sept,,B11,PL,D1891,P,2,1,2
1998,Green Experimental,373,3-4 Sept,,F11,PL,D2457,P,1,1,1
1998,Green Experimental,373,3-4 Sept,,H9,PL,D2275,P,1,1,1
1998,Green Experimental,373,3-4 Sept,,J2,PL,D2405,P,1,1,2
1998,Green Experimental,373,3-4 Sept,,K11,PL,D1909,P,1,1,1
1998,Green Experimental,373,3-4 Sept,,K3,PL,,P,1,1,
1998,Green Experimental,373,3-4 Sept,,A1,PL,D1925,P,1,1,2
1998,Green Experimental,373,3-4 Sept,,A5,PL,D1924,P,1,1,1
1998,Green Experimental,373,3-4 Sept,,A6,PL,D1907,P,1,1,2
1998,Green Experimental,373,3-4 Sept,,A8,PL,D1938,N,1,2,1
1998,Green Experimental,373,3-4 Sept,,A9,PL,D1888,P,1,1,2
1998,Green Experimental,373,3-4 Sept,,C11,PL,D1939,N,1,2,1
1998,Green Experimental,373,3-4 Sept,,E8,PL,D1940,N,1,2,2
1998,Green Experimental,373,3-4 Sept,,G2,PL,,P,1,1,
1998,Green Experimental,376,24-25 Sept,K2,,PL,D1918,P,1,1,2
1998,Green Experimental,376,24-25 Sept,K4,I4,PL,D2402,P,1,1,2
1998,Green Experimental,376,24-25 Sept,K6,,PL,D1927,RT,2,1,2
1998,Green Experimental,376,24-25 Sept,K8,,PL,D1892,P,1,1,2
1998,Green Experimental,376,24-25 Sept,I11,I11,PL,D1926,RT,1,1,1
1998,Green Experimental,376,24-25 Sept,I10,H10,PL,D2409,P,1,1,2
1998,Green Experimental,376,24-25 Sept,I7,J6,PL,D2461,P,1,1,1
1998,Green Experimental,376,24-25 Sept,I5,K5,PL,D1930,N,1,2,2
1998,Green Experimental,376,24-25 Sept,I4,H4,PL,D1931,N,1,2,2
1998,Green Experimental,376,24-25 Sept,G4,,PL,D2490,P,1,1,1
1998,Green Experimental,376,24-25 Sept,G7,F8,PL,D1932,N,1,2,2
1998,Green Experimental,376,24-25 Sept,G8,H9,PL,D2480,P,1,1,2
1998,Green Experimental,376,24-25 Sept,G8,G8,PL,D1933,N,1,2,1
1998,Green Experimental,376,24-25 Sept,G10,F9,PL,D2477,P,1,1,1
1998,Green Experimental,376,24-25 Sept,E11,E11,PL,D1908,P,1,1,1
1998,Green Experimental,376,24-25 Sept,E7,C7,PL,D1884,P,1,1,2
1998,Green Experimental,376,24-25 Sept,E6,C5,PL,D2456,P,1,1,1
1998,Green Experimental,376,24-25 Sept,E1,E1,PL,D1804,P,1,1,2
1998,Green Experimental,376,24-25 Sept,C1,C1,PL,D1877,P,1,1,2
1998,Green Experimental,376,24-25 Sept,C2,C3,PL,D1880,P,2,1,1
1998,Green Experimental,376,24-25 Sept,C3,,PL,,N/D,,4,2
1998,Green Experimental,376,24-25 Sept,C3,C2,PL,D1934,N,1,2,1
1998,Green Experimental,376,24-25 Sept,C8,C8,PL,D1904,P,1,1,2
1998,Green Experimental,376,24-25 Sept,J2,,PL,D1941,RT,2,1,1
1998,Green Experimental,376,24-25 Sept,J3,,PL,D1942,N,1,2,1
1998,Green Experimental,376,24-25 Sept,H11,G11,PL,D1943,N,1,2,1
1998,Green Experimental,376,24-25 Sept,H10,,PL,D1944,N,1,2,2
1998,Green Experimental,376,24-25 Sept,H7,H6,PL,D1827,P,1,1,2
1998,Green Experimental,376,24-25 Sept,H6,,PL,D1945,N,1,2,2
1998,Green Experimental,376,24-25 Sept,H4,,PL,,P,1,1,
1998,Green Experimental,376,24-25 Sept,H2,,PL,D1912,P,1,1,2
1998,Green Experimental,376,24-25 Sept,F1,G1 ,PL,D1890,P,1,1,2
1998,Green Experimental,376,24-25 Sept,F2,G2,PL,D2485,P/D,1,3,2
1998,Green Experimental,376,24-25 Sept,F5,,PL,D2479,P,1,1,2
1998,Green Experimental,376,24-25 Sept,F7,,PL,D1948,N,1,2,2
1998,Green Experimental,376,24-25 Sept,F10,F10,PL,D2448,P,1,1,2
1998,Green Experimental,376,24-25 Sept,D6,,PL,D1883,P,1,1,2
1998,Green Experimental,376,24-25 Sept,D5,D5,PL,D2499,N,1,2,2
1998,Green Experimental,376,24-25 Sept,D2,F1,PL,D1879,P,2,1,1
1998,Green Experimental,376,24-25 Sept,B2,A1,PL,D1853,P,1,1,1
1998,Green Experimental,376,24-25 Sept,B5,,PL,,P,1,1,
1998,Green Experimental,376,24-25 Sept,B6,,PL,D1924,P,1,1,1
1998,Green Experimental,376,24-25 Sept,A10,,PL,D2483,P,1,1,2
1998,Green Experimental,376,24-25 Sept,A8,B8,PL,D1876,P,1,1,2
1998,Green Experimental,376,24-25 Sept,A6,,PL,D1801,P,1,1,2
1998,Green Experimental,376,24-25 Sept,A4,,PL,D1906,P,1,1,1
1998,Green Experimental,376,24-25 Sept,A2,B2,PL,D1925,P,1,1,2
1998,Green Experimental,376,24-25 Sept,C7,F7,PL,D2459,P,1,1,1
1998,Green Experimental,376,24-25 Sept,C7,,PL,,N,,2,
1998,Green Experimental,376,24-25 Sept,,K1 ,PL,D2449,P,1,1,2
1998,Green Experimental,376,24-25 Sept,,K2,PL,D2014,N,1,2,2
1998,Green Experimental,376,24-25 Sept,,K4,PL,D2267,P,1,1,1
1998,Green Experimental,376,24-25 Sept,,I9,PL,D2447,P,1,1,1
1998,Green Experimental,376,24-25 Sept,,I8,PL,D2015,N,1,2,2
1998,Green Experimental,376,24-25 Sept,,I7,PL,D1849,P,1,1,1
1998,Green Experimental,376,24-25 Sept,,I1,PL,D2405,P,1,1,2
1998,Green Experimental,376,24-25 Sept,,G1,PL,D2016,RT,1,1,1
1998,Green Experimental,376,24-25 Sept,,G2,PL,,N/D,,4,1
1998,Green Experimental,376,24-25 Sept,,G4,PL,D2492,P,1,1,1
1998,Green Experimental,376,24-25 Sept,,E9,PL,D2493,P,1,1,2
1998,Green Experimental,376,24-25 Sept,,E6,PL,D2017,N,1,2,1
1998,Green Experimental,376,24-25 Sept,,E4,PL,D1816,P,1,1,2
1998,Green Experimental,376,24-25 Sept,,J4,PL,D2001,N,1,2,1
1998,Green Experimental,376,24-25 Sept,,H11,PL,D2002,N,1,2,2
1998,Green Experimental,376,24-25 Sept,,H2,PL,,P,1,1,
1998,Green Experimental,376,24-25 Sept,,F6,PL,D2003,N,1,2,2
1998,Green Experimental,376,24-25 Sept,,D2,PL,D2004,N,1,2,2
1998,Green Experimental,376,24-25 Sept,,A3,PL,D2005,N,1,2,1
1998,Green Experimental,376,24-25 Sept,,B5,PL,D2006,N,1,2,2
1998,Green Experimental,376,24-25 Sept,,B7,PL,D2007,N,1,2,1
1998,Green Experimental,376,24-25 Sept,,A10,PL,D2008,N,1,2,1
1998,Green Experimental,376,24-25 Sept,,F6,PL,,P,1,1,
1998,Green Experimental,380,22-23 Oct,K2,,PL,D2026,N,1,2,1
1998,Green Experimental,380,22-23 Oct,K9,,PL,D2027,N,1,2,1
1998,Green Experimental,380,22-23 Oct,K10,,PL,D2028,N,1,2,2
1998,Green Experimental,380,22-23 Oct,I11,,PL,D2029,N,1,2,2
1998,Green Experimental,380,22-23 Oct,I10,,PL,D2030,N,1,2,1
1998,Green Experimental,380,22-23 Oct,I7,,PL,D2461,P,1,1,1
1998,Green Experimental,380,22-23 Oct,I7,,PL,D1827,P,1,1,2
1998,Green Experimental,380,22-23 Oct,I6,J5,PL,D2488,P,1,1,2
1998,Green Experimental,380,22-23 Oct,I6,I6,PL,D2031,N,1,2,2
1998,Green Experimental,380,22-23 Oct,I5,,PL,D2032,N,1,2,2
1998,Green Experimental,380,22-23 Oct,I4,I4,PL,D2402,P,1,1,2
1998,Green Experimental,380,22-23 Oct,G2,,PL,D2033,N,1,2,1
1998,Green Experimental,380,22-23 Oct,G6,,PL,D2479,P,1,1,2
1998,Green Experimental,380,22-23 Oct,G7,,PL,D1948,P,1,1,2
1998,Green Experimental,380,22-23 Oct,G8,,PL,D1933,P,1,1,1
1998,Green Experimental,380,22-23 Oct,G8,F7,PL,D2017,P,1,1,1
1998,Green Experimental,380,22-23 Oct,G9,,PL,D2034,N,1,2,1
1998,Green Experimental,380,22-23 Oct,G10,G10,PL,D1944,P,1,1,2
1998,Green Experimental,380,22-23 Oct,G11,,PL,D2002,P,1,1,2
